time(sec),Fx1,Fy1,Fz1,COPx1,COPy1,COPz1,Tz1,Fx2,Fy2,Fz2,COPx2,COPy2,COPz2,Tz2,Fx3,Fy3,Fz3,COPx3,COPy3,COPz3,Tz3
8.268333,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,77.008600,-9.810470,499.101000,-1115.180000,184.459000,0.000000,2.304652,
8.269167,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,77.924200,-8.589770,496.049000,-1119.450000,183.626000,0.000000,2.543054,
8.270000,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,78.229300,-9.200120,493.608000,-1117.200000,184.286000,0.000000,2.293339,
8.270833,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,76.398300,-9.505290,491.777000,-1116.520000,184.724000,0.000000,2.295754,
8.271667,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,77.924200,-8.894940,489.946000,-1115.460000,185.415000,0.000000,2.559432,
8.272500,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,76.703500,-9.200110,488.725000,-1116.750000,184.379000,0.000000,2.328591,
8.273333,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,77.008600,-9.810470,484.453000,-1118.660000,183.990000,0.000000,2.325945,
8.274167,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,77.008600,-10.115600,484.453000,-1118.660000,183.990000,0.000000,2.716985,
8.275000,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,76.703500,-11.336300,483.842000,-1116.280000,184.726000,0.000000,2.355286,
8.275833,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,76.093100,-9.200110,481.401000,-1121.180000,184.142000,0.000000,2.553995,
8.276667,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,76.093100,-10.115600,480.180000,-1117.170000,185.627000,0.000000,2.596629,
8.277500,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,74.567200,-10.115600,478.959000,-1115.810000,184.825000,0.000000,2.480955,
8.278333,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,75.787900,-9.505290,476.518000,-1118.840000,187.053000,0.000000,2.917306,
8.279167,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,74.262100,-10.726000,476.518000,-1118.070000,185.260000,0.000000,2.545028,
8.280000,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,74.872400,-9.505280,474.687000,-1116.980000,184.689000,0.000000,2.861393,
8.280833,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,75.177600,-10.420800,472.245000,-1117.720000,184.868000,0.000000,2.572266,
8.281667,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,73.956900,-11.641500,472.856000,-1116.280000,185.146000,0.000000,2.362291,
8.282500,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,74.567200,-9.810460,472.245000,-1118.880000,184.868000,0.000000,2.428346,
8.283333,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,74.872400,-9.810460,467.363000,-1118.820000,184.971000,0.000000,2.615138,
8.284167,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,73.041400,-9.505280,469.194000,-1116.400000,185.030000,0.000000,2.645188,
8.285000,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,73.956900,-9.200100,466.142000,-1117.430000,187.551000,0.000000,2.691393,
8.285833,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,73.956900,-10.420800,464.921000,-1117.600000,184.892000,0.000000,2.319103,
8.286667,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,73.651700,-10.115600,465.532000,-1116.140000,184.912000,0.000000,2.497917,
8.287500,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,73.041400,-10.726000,463.090000,-1119.250000,185.096000,0.000000,1.622855,
8.288333,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,72.736200,-11.031200,463.090000,-1116.880000,185.096000,0.000000,2.593713,
8.289167,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,72.431000,-10.420800,461.870000,-1121.420000,185.585000,0.000000,2.169434,
8.290000,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,71.515500,-10.420800,459.428000,-1118.610000,185.243000,0.000000,2.187455,
8.290833,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,70.599900,-10.115600,459.428000,-1117.420000,185.243000,0.000000,2.645944,
8.291667,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,71.820600,-9.505270,456.376000,-1119.670000,187.552000,0.000000,2.630415,
8.292500,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,71.210300,-9.810440,455.156000,-1119.460000,185.104000,0.000000,2.581812,
8.293333,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,70.905100,-10.420800,457.597000,-1116.280000,185.717000,0.000000,2.712122,
8.294167,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,70.905100,-9.810440,454.545000,-1118.140000,184.547000,0.000000,1.552734,
8.295000,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,69.074100,-9.200090,452.714000,-1118.210000,185.294000,0.000000,2.772205,
8.295833,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,69.989600,-10.115600,450.273000,-1120.210000,184.672000,0.000000,2.495203,
8.296667,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,69.989600,-10.115600,450.273000,-1119.400000,184.672000,0.000000,2.137187,
8.297500,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,68.768900,-9.810440,449.052000,-1118.360000,184.630000,0.000000,2.596374,
8.298333,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,69.074100,-9.200090,447.831000,-1118.960000,187.587000,0.000000,2.557481,
8.299167,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,69.074100,-9.810440,447.221000,-1120.070000,185.113000,0.000000,2.058960,
8.300000,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,69.684400,-9.505260,451.494000,-1116.780000,185.795000,0.000000,2.378933,
8.300833,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,68.768900,-10.115600,447.831000,-1119.370000,184.861000,0.000000,1.436778,
8.301667,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,68.463700,-9.810440,447.221000,-1118.850000,185.386000,0.000000,2.648017,
8.302500,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,67.853400,-9.810430,446.000000,-1119.860000,186.167000,0.000000,2.333813,
8.303333,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,68.463700,-9.200080,446.000000,-1119.860000,185.346000,0.000000,2.403353,
8.304167,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,66.937800,-9.200080,446.000000,-1119.450000,185.072000,0.000000,2.411145,
8.305000,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,68.158500,-9.200080,444.780000,-1118.400000,188.050000,0.000000,2.605558,
8.305833,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,68.158500,-9.810430,445.390000,-1119.330000,185.600000,0.000000,2.296146,
8.306667,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,68.768900,-10.420800,444.169000,-1119.110000,185.011000,0.000000,2.115271,
8.307500,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,68.158500,-10.115600,442.949000,-1118.480000,185.245000,0.000000,1.664305,
8.308333,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,67.853400,-9.810430,442.338000,-1118.780000,185.777000,0.000000,2.409495,
8.309167,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,67.243000,-8.284550,440.507000,-1123.840000,185.718000,0.000000,2.431472,
8.310000,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,66.937800,-9.200080,439.897000,-1119.990000,185.420000,0.000000,2.246371,
8.310833,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,66.022300,-8.284550,439.897000,-1118.330000,185.420000,0.000000,2.474879,
8.311667,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,66.632700,-7.979370,439.897000,-1118.330000,188.473000,0.000000,2.644479,
8.312500,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,66.022300,-9.810430,439.286000,-1118.630000,185.400000,0.000000,2.137470,
8.313333,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,66.022300,-8.894900,439.286000,-1118.210000,185.678000,0.000000,2.359722,
8.314167,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,65.717100,-8.589720,436.845000,-1120.270000,184.760000,0.000000,2.444214,
8.315000,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,64.496400,-10.725900,437.455000,-1119.130000,185.618000,0.000000,2.151396,
8.315833,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,64.496400,-7.979370,436.845000,-1124.460000,185.877000,0.000000,2.635868,
8.316667,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,64.496400,-7.979370,436.235000,-1119.320000,185.018000,0.000000,2.255270,
8.317500,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,62.970600,-8.589710,436.235000,-1119.320000,186.137000,0.000000,2.489393,
8.318333,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,64.191300,-7.674190,435.014000,-1119.940000,187.502000,0.000000,2.664566,
8.319167,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,63.275700,-8.284540,432.573000,-1120.330000,184.609000,0.000000,2.080831,
8.320000,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,62.970600,-7.674180,432.573000,-1119.910000,185.456000,0.000000,2.642777,
8.320833,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,62.665400,-8.589710,431.962000,-1120.220000,184.305000,0.000000,2.371091,
8.321667,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,62.360200,-10.115600,432.573000,-1118.210000,184.891000,0.000000,2.005165,
8.322500,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,61.444700,-7.369000,433.183000,-1122.980000,185.194000,0.000000,2.418700,
8.323333,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,61.749800,-8.589710,430.742000,-1119.570000,185.961000,0.000000,2.127092,
8.324167,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,61.444700,-7.369000,431.352000,-1119.260000,185.980000,0.000000,2.402858,
8.325000,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,61.749900,-7.063830,431.352000,-1119.260000,184.848000,0.000000,2.304030,
8.325833,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,60.834300,-8.894880,430.131000,-1120.300000,184.805000,0.000000,1.904561,
8.326667,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,60.834300,-7.674180,426.469000,-1122.200000,185.534000,0.000000,2.477908,
8.327500,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,60.834300,-8.894880,431.352000,-1118.410000,185.131000,0.000000,2.215864,
8.328333,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,60.529100,-7.674180,430.742000,-1118.290000,185.394000,0.000000,1.954535,
8.329167,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,59.613600,-7.063820,430.131000,-1122.010000,185.089000,0.000000,2.422903,
8.330000,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,59.613600,-8.284520,428.911000,-1117.940000,185.616000,0.000000,2.217030,
8.330833,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,61.444700,-7.369000,427.079000,-1120.160000,184.983000,0.000000,2.334966,
8.331667,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,58.698100,-7.063820,427.079000,-1120.160000,183.554000,0.000000,2.451070,
8.332500,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,58.392900,-7.674170,427.690000,-1118.990000,185.290000,0.000000,2.615164,
8.333333,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,58.392900,-7.674170,421.586000,-1123.470000,185.656000,0.000000,2.144395,
8.334167,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,57.172200,-7.674160,426.469000,-1119.190000,185.247000,0.000000,2.354479,
8.335000,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,57.172200,-5.843110,427.690000,-1118.570000,185.575000,0.000000,2.320432,
8.335833,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,57.477400,-7.368990,427.079000,-1118.020000,186.126000,0.000000,2.109791,
8.336667,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,56.561900,-7.063810,425.248000,-1116.810000,184.918000,0.000000,2.220809,
8.337500,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,59.613600,-6.758640,424.028000,-1120.020000,185.450000,0.000000,2.342516,
8.338333,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,55.646300,-6.758630,424.638000,-1119.700000,184.034000,0.000000,2.048950,
8.339167,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,56.561900,-7.368980,424.638000,-1117.980000,186.046000,0.000000,2.301375,
8.340000,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,55.951500,-7.063810,418.535000,-1122.470000,185.259000,0.000000,2.117553,
8.340833,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,55.036000,-6.453450,423.417000,-1119.910000,185.141000,0.000000,2.917732,
8.341667,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,54.730800,-5.537920,422.197000,-1120.540000,185.676000,0.000000,2.325423,
8.342500,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,54.730800,-6.148270,422.197000,-1118.370000,185.098000,0.000000,2.264074,
8.343333,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,54.425600,-6.758630,422.197000,-1120.110000,184.520000,0.000000,2.549890,
8.344167,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,55.951500,-6.148280,420.366000,-1121.500000,185.904000,0.000000,2.546394,
8.345000,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,53.204900,-6.758620,421.586000,-1119.560000,183.918000,0.000000,2.357366,
8.345833,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,53.815300,-6.758620,420.976000,-1120.310000,185.635000,0.000000,2.526432,
8.346667,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,52.594600,-7.063790,419.755000,-1120.950000,185.302000,0.000000,2.637810,
8.347500,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,52.899800,-7.063800,420.976000,-1118.570000,184.765000,0.000000,2.530177,
8.348333,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,52.594600,-4.317210,419.755000,-1120.080000,185.593000,0.000000,2.531308,
8.349167,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,51.984200,-7.674140,419.145000,-1115.590000,184.698000,0.000000,2.338550,
8.350000,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,51.373900,-7.063790,419.145000,-1119.960000,185.572000,0.000000,2.585066,
8.350833,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,52.289400,-6.148270,420.366000,-1118.890000,186.195000,0.000000,2.446170,
8.351667,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,50.458300,-7.063790,418.535000,-1119.410000,184.093000,0.000000,2.344424,
8.352500,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,49.848000,-6.758610,416.703000,-1120.370000,186.952000,0.000000,2.557118,
8.353333,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,48.932500,-7.063780,418.535000,-1118.970000,186.426000,0.000000,2.577514,
8.354167,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,49.542800,-6.148260,416.703000,-1118.620000,185.780000,0.000000,2.739849,
8.355000,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,49.237700,-3.096500,414.872000,-1120.460000,185.423000,0.000000,3.204988,
8.355833,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,48.627300,-6.758600,416.093000,-1118.060000,185.466000,0.000000,2.333291,
8.356667,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,48.322100,-6.453430,416.703000,-1121.250000,185.488000,0.000000,2.384748,
8.357500,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,49.542800,-7.063780,413.652000,-1121.560000,185.380000,0.000000,2.041353,
8.358333,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,46.491100,-7.368950,414.872000,-1119.580000,184.835000,0.000000,2.282268,
8.359167,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,46.796200,-6.453420,414.872000,-1120.020000,186.306000,0.000000,2.727771,
8.360000,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,47.101400,-6.453420,416.093000,-1119.380000,186.053000,0.000000,2.166495,
8.360833,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,46.796200,-7.368950,413.652000,-1120.670000,184.200000,0.000000,2.239894,
8.361667,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,46.796300,-3.401660,413.041000,-1121.880000,185.654000,0.000000,2.904620,
8.362500,-0.000000,-0.000000,-0.000000,-300.000000,200.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,300.000000,200.000000,0.000000,0.000000,45.575500,-6.453420,413.041000,-1117.010000,185.359000,0.000000,2.262992,
